logtime,scenario_time,type,module,address,value
5.619327,0.017637,parameter,sysmon_vocal,scales-2-name,F2
5.619341,0.017637,parameter,sysmon_vocal,scales-2-failure,0
5.619354,0.017637,parameter,sysmon_vocal,scales-2-side,0
5.619368,0.017637,parameter,sysmon_vocal,scales-2-key,F2
5.619381,0.017637,parameter,sysmon_vocal,scales-2-_failuretimer,
5.619396,0.017637,parameter,sysmon_vocal,scales-2-_onfailure,0
5.619409,0.017637,parameter,sysmon_vocal,scales-2-_milliresponsetime,0
5.619421,0.017637,parameter,sysmon_vocal,scales-2-_freezetimer,
5.619433,0.017637,parameter,sysmon_vocal,scales-2-_pos,5
5.619445,0.017637,parameter,sysmon_vocal,scales-2-_zone,0
5.619457,0.017637,parameter,sysmon_vocal,scales-2-_feedbacktimer,
5.619469,0.017637,parameter,sysmon_vocal,scales-2-_feedbacktype,
5.619481,0.017637,parameter,sysmon_vocal,scales-2-widget,<core.widgets.scale.Scale object at 0x0000022A978B8EE0>
5.619497,0.017637,parameter,sysmon_vocal,scales-3-name,F3
5.619509,0.017637,parameter,sysmon_vocal,scales-3-failure,0
5.619521,0.017637,parameter,sysmon_vocal,scales-3-side,0
5.619533,0.017637,parameter,sysmon_vocal,scales-3-key,F3
5.619545,0.017637,parameter,sysmon_vocal,scales-3-_failuretimer,
5.619558,0.017637,parameter,sysmon_vocal,scales-3-_onfailure,0
5.61957,0.017637,parameter,sysmon_vocal,scales-3-_milliresponsetime,0
5.619582,0.017637,parameter,sysmon_vocal,scales-3-_freezetimer,
5.619598,0.017637,parameter,sysmon_vocal,scales-3-_pos,5
5.619625,0.017637,parameter,sysmon_vocal,scales-3-_zone,0
5.619648,0.017637,parameter,sysmon_vocal,scales-3-_feedbacktimer,
5.619669,0.017637,parameter,sysmon_vocal,scales-3-_feedbacktype,
5.619691,0.017637,parameter,sysmon_vocal,scales-3-widget,<core.widgets.scale.Scale object at 0x0000022A978C9310>
5.619707,0.017637,parameter,sysmon_vocal,scales-4-name,F4
5.619756,0.017637,parameter,sysmon_vocal,scales-4-failure,0
5.619828,0.017637,parameter,sysmon_vocal,scales-4-side,0
5.619848,0.017637,parameter,sysmon_vocal,scales-4-key,F4
5.619863,0.017637,parameter,sysmon_vocal,scales-4-_failuretimer,
5.619877,0.017637,parameter,sysmon_vocal,scales-4-_onfailure,0
5.61989,0.017637,parameter,sysmon_vocal,scales-4-_milliresponsetime,0
5.619905,0.017637,parameter,sysmon_vocal,scales-4-_freezetimer,
5.619918,0.017637,parameter,sysmon_vocal,scales-4-_pos,5
5.61993,0.017637,parameter,sysmon_vocal,scales-4-_zone,0
5.620197,0.017637,parameter,sysmon_vocal,scales-4-_feedbacktimer,
5.620232,0.017637,parameter,sysmon_vocal,scales-4-_feedbacktype,
5.620247,0.017637,parameter,sysmon_vocal,scales-4-widget,<core.widgets.scale.Scale object at 0x0000022A978CD700>
5.625093,0.017637,state,sysmon,"vocal_foreground, visibility",1
5.625295,0.017637,state,sysmon,"vocal_overdue, visibility",1
5.628541,0.017637,event,sysmon_vocal,self,start
6.136805,0.017637,dialog,,,Warning end
6.13749,0.035717,seed_value,sysmon_vocal,,
6.137518,0.035717,seed_output,sysmon_vocal,,1
6.137557,0.035717,seed_value,sysmon_vocal,,
6.137572,0.035717,seed_output,sysmon_vocal,,-1
6.1376,0.035717,seed_value,sysmon_vocal,,
6.137613,0.035717,seed_output,sysmon_vocal,,-1
6.137638,0.035717,seed_value,sysmon_vocal,,
